id,dna
483,36921410777262142536042200916975646686713586692174789237961888588576429975416
484,90670797974083053753010689252093991220411941260014331895788116796773748013056
485,76020563409969264636991603917646472045647298821763031179555390144311940596610
486,94603769959387263327390575330133061600763984077818809538390738965416518518929
487,55935531049158061835973504846772101203701945989817833306858788826672473515399
488,90528122340784685616316715169644140529371464364759555921599836810025476206007
489,38728021353602340346743883328298246507510286740791328569433646788015124613178
490,110907727058039290905558227321241270618707947876954742654028151562131424541748
491,103683601258196449408759166639592794650336244614134208085580289731712309540359
492,34729879875651746221728783888983369765621525957643509185541107981269013065862
493,44818466130394534512016164399814476615456365419167665042710543796065195669810
494,68189230593765009445789532650807099411481207804825239129739939801267094606169
495,62462370153401390210761569513008258191455275353931964758961618725771175357312
496,102864613839326846908194663782083358576093617511501231401104415721139251501139
497,16863650693288064114202157437101500906621694148613203406310078514414053306805
498,23473306225584656140889639693027523612301276355817917797207839881545361749271
499,32009920790879638340716696749734596933368580409694474436854162502272499014709
500,35516999379639357931648087989457858241164948602164030718558085656756925200764
501,55281346682310453499061103543988118704157472132004272054495311706958430281886
502,48637305439985534840330434405909991562427871906662129002528957373790837364844
503,27319238382667272275641306734556602155083462605048862054047661148669781825028
504,2527297713392119481408021531437919640717318293306358698516813973544092097866
505,43878792878028771524702614686250552681008503723649211795638326858827291510819
506,108351062145718187947562020984904115872509457088248520582817722955352439966353
507,42126731002342211431091707628820106175957913333355846723221180702169754550396
508,48204064115193348727739506938672530127240151685849302025818205239485825411764
509,18738477765594053857524268303847601011756340758963252501825596449206359451671
510,446007337135394180176030308655928698351473891192756236157844902550621279285
511,42438911122355791686483458824076788675922819970927370559862324706157065824954
512,50809742721228736276625585094423934810273948640291767952091739505886220970010
513,2336058709755213455881587498936802646554737470655337062434697694350755584685
514,48429417152230350217772658028127305779769322993645805831863399699924545125053
515,68212616647556530795363109250793498586727995485206138071209866602788628952267
516,12165728922493350400689991766282471490112020557923091618160393536468372289177
517,66766309991462859113833316835269377459729068764822694241591236049349942803977
518,8098420102948074479506367263483813026485638391442783647709757862199463932597
519,44093308992104659631287988547930962818189988989777428214230501058060129146384
520,13123352968334185437401025518844722670394604165098693335227490759557531361982
521,90545046856460057783400582838175655855082209140465327981740483400381466619737
522,51360183358127384879291425754701411490186234153187818766897710885273931181144
523,108370182068388086863487187300740032871336239489550911983912385506274973901865
524,77415247192269503254186874520312661207490119994756504278368223483765615068953
525,49170310492116631441553702507868487435721845570239390971118877793045818854998
526,42774901215472701588871414533999623105032416527276158152561395064410961907897
527,52840439859564136550709281841631557749027647436889302923718374574207716002458
528,29777469785819789488963818794183687661355511932746404423482937063362799570360
529,81608365323332731343947095860442066281805319032547088671917159158644012162926
530,45330030545089709715811096575274203019910576489995855539820034909636852188237
531,71750741609968103205514735294000339604938908199966665988096352756762099808156
532,100682934977055923774154411929154922645726277090378440310946229388701008997364
533,37247611049863389059971321366661580887710567720256981363858045897856148953661
534,39545666222776408373757383524670186779220620896264233627436310862896535135753
535,74534466567141145716739359921469844053856120492489199156999186171056769010821
536,88747254734379779923891140667625213489918008923416733709874929790942161218051
537,55645464728044736266422413078107896033548057400831192212443194990639857863250
538,72650810844134332925026890621940970952356731655526061563556210811130268988943
539,100196506710163284142568598792949548528059404628365703817716481466578813040975
540,82250422408483375842817097198689593593977100482835763775108855340360027607544
541,98399013360548896166809707025632899430626754761491502442049840239055922056473
542,40978311094353903583762090103426141141511199853508543319749208815679887614879
543,44290601941653876398808361155450824727810631576900497123109890580101549866674
544,99440403497793645197784074314010654795934524758863847166778620419388253694179
